,postal_code,med_std_living,population,nb_unemployed,labour_force,unemployment_rate,average_tax_revenue,nb_debtors,payeurs,payer_rate,debtor_ratio,dep
5363,85480,19153.0,6754.0,310.13994614959165,3412.5773682608806,9.09,22868.10295790671,516,251,48.643410852713174,7.639917086171157,85
5364,85490,21201.0,4007.0,158.01430968964226,1884.308150020941,8.39,26970.800369685767,282,133,47.16312056737589,7.0376840529074105,85
5365,85500,20243.0,22600.0,1065.673936259268,11468.07545548448,9.29,25351.56994471435,1967,1047,53.22826639552618,8.70353982300885,85
5366,85510,19481.0,4037.0,146.89250206021597,1961.3690829566206,7.49,23580.022232734154,217,119,54.838709677419345,5.3752786722813966,85
5367,85520,22714.0,3951.0,179.16632763222958,1004.8252219654352,17.83,28706.862313697657,364,194,53.2967032967033,9.212857504429259,85
5368,85530,19869.0,3900.0,136.47047341959362,1924.2953108061802,7.09,23169.48560079444,261,136,52.107279693486596,6.6923076923076925,85
5369,85540,18840.0,8660.0,516.9639585299168,3681.0050376237105,14.04,22571.50600165563,725,366,50.48275862068966,8.371824480369515,85
5370,85550,19586.0,2188.0,117.71038119662266,873.8499485444191,13.47,22669.373435326845,204,89,43.62745098039216,9.323583180987203,85
5371,85560,20116.0,3688.0,202.21369953658302,1288.0783353985687,15.7,23953.35397452789,351,173,49.28774928774929,9.517353579175703,85
5372,85570,18741.0,3413.0,174.40416042668323,1499.8035142723443,11.63,21926.90016277808,285,134,47.017543859649116,8.350424846176384,85
5373,85580,19268.0,4625.0,287.13709466256415,1727.9005952291106,16.62,22952.90095846645,444,223,50.225225225225216,9.6,85
5374,85590,20298.0,6877.0,290.7267307199345,3490.5809165669243,8.33,25116.560705146432,391,216,55.242966751918146,5.685618729096991,85
5375,85600,20750.0,25356.0,1060.5062482232229,12920.033066408283,8.21,27267.87757771622,1922,1112,57.8563995837669,7.580059946363778,85
5376,85610,20850.0,5240.0,187.7158847376827,2604.911457905503,7.21,28385.043332088164,247,152,61.53846153846154,4.713740458015267,85
5377,85620,19874.0,3221.0,123.12597200622088,1564.5272161741839,7.87,24558.410394265233,230,118,51.30434782608696,7.14063955293387,85
5378,85630,20383.0,1780.0,90.87600595473559,654.9251080710753,13.88,25574.58191584601,132,77,58.33333333333334,7.415730337078652,85
5379,85640,19735.0,2843.0,93.58162042464502,1404.7241891363813,6.66,24358.336259284268,117,66,56.4102564102564,4.115371086880057,85
5380,85660,19650.0,3326.0,106.17083490565376,1759.0999727893065,6.04,23241.47265160524,268,128,47.76119402985074,8.057726999398678,85
5381,85670,18458.0,9683.0,561.8082285153077,4649.156141759776,12.08,21567.826137239786,961,439,45.68158168574403,9.924610141485076,85
5382,85680,19938.0,1363.0,68.69046667660677,530.8463294852904,12.94,27699.6376146789,100,44,44.0,7.336757153338223,85
5383,85690,20200.0,2029.0,98.48129544208919,765.8952302535707,12.86,25734.04428571428,184,93,50.54347826086957,9.068506653523905,85
5384,85700,19322.0,18436.0,829.7913790834914,8843.771104121119,9.38,23722.480293782974,1513,716,47.323198942498344,8.206769364287265,85
5385,85710,19446.0,7834.0,388.8395348750915,3762.566041518493,10.33,24364.189793038568,658,342,51.97568389057751,8.399285167219809,85
5386,85740,19371.0,1654.0,77.67403331990896,651.2610377490759,11.93,23783.8021978022,135,66,48.88888888888889,8.162031438935912,85
5387,85750,20489.0,2759.0,172.21301690645672,839.9169808440539,20.5,23714.113661202187,234,132,56.4102564102564,8.481333816600218,85
5388,85770,18323.0,5244.0,339.0359328579051,2308.316296554505,14.69,20382.032525721872,661,296,44.780635400907705,12.604881769641494,85
5389,85800,21484.0,14194.0,745.117114010405,5357.863184198409,13.91,26906.20724729816,1788,999,55.87248322147651,12.596871917711713,85
5390,8600,20591.0,9742.0,820.2811209058168,4518.78931267929,18.15,22622.560278352445,2117,933,44.07179971658007,21.730650790392122,08
5391,86000,18351.0,87918.0,7563.940850015309,39457.13197970728,19.17,21155.42613942463,22643,10870,48.00600627125382,25.75468049773653,86
5392,86100,20451.0,34861.0,2749.6730967758585,14108.094363088583,19.49,21455.533734483088,10485,4983,47.525035765379116,30.07658988554545,86
5393,86110,18682.0,5747.0,354.7303548860744,2583.274897041049,13.73,21383.16838084043,564,244,43.26241134751773,9.813815903949887,86
5394,86120,18069.0,5633.0,338.6339595512849,2610.302694564953,12.97,21627.899227302,502,235,46.81274900398406,8.911769927214626,86
5395,86130,21400.0,14664.0,747.9690008166851,7369.503837584425,10.15,26365.068287766164,1755,894,50.94017094017094,11.968085106382981,86
5396,86140,19217.0,7530.0,437.35416764433006,3464.400577546212,12.62,21813.76609029779,729,340,46.63923182441701,9.681274900398408,86
5397,86150,18077.0,3459.0,179.5352791944923,1328.5081845322925,13.51,20447.711761971168,303,127,41.91419141914192,8.759757155247181,86
5398,86160,19088.0,6790.0,309.0646826847572,3027.0737237273856,10.21,21773.27503337784,558,262,46.95340501792115,8.217967599410898,86
5399,86170,20675.0,14427.0,601.9456643260536,7083.37058828989,8.5,27304.819486504282,1483,798,53.809844908968316,10.279337353573162,86
5400,86180,21914.0,9996.0,618.9690864005695,4825.9291201743345,12.83,26225.026097074468,2141,1234,57.6366184026156,21.41856742697079,86
5401,86190,20317.0,13773.0,589.3364112981945,6624.018247770472,8.9,27372.478011204483,1077,563,52.274837511606314,7.819647135700285,86
5402,86200,18639.0,11893.0,720.8866024043605,5156.5902471224545,13.98,20642.7915149818,1885,1013,53.74005305039788,15.849659463549989,86
5403,86210,20687.0,6982.0,342.9842398697795,3266.9254519119177,10.5,24611.567695962003,646,294,45.51083591331268,9.25236321970782,86
5404,86220,19603.0,9390.0,488.48641578472086,4332.0901326431485,11.28,22993.302485659653,1108,563,50.81227436823104,11.799787007454741,86
5405,86230,19195.0,4417.0,210.6931808864301,2009.0465688437428,10.49,22779.324539363486,373,192,51.4745308310992,8.444645687117951,86
5406,86240,22693.0,13615.0,516.065303109916,6297.936146331909,8.19,30443.973654864785,990,508,51.313131313131315,7.271391847227322,86
5407,86250,16884.0,2950.0,141.04822973776197,1090.3129907003217,12.94,18411.39815880322,225,94,41.77777777777778,7.627118644067798,86
5408,86260,19363.0,2513.0,132.73734885994978,954.5226103592638,13.91,19783.119001919385,180,91,50.555555555555564,7.162753680859531,86
5409,86270,19975.0,3260.0,171.46106515596017,1397.435382577272,12.27,23351.070136986295,343,156,45.481049562682216,10.521472392638037,86
5410,86280,23663.0,7088.0,369.1206022420771,3024.9253642055846,12.2,32270.346392263822,1228,762,62.05211726384366,17.325056433408577,86
5411,86290,17205.0,2683.0,119.12947153377485,980.6951703205667,12.15,18477.16081684748,161,58,36.024844720496894,6.000745434215431,86
5412,86300,19010.0,13530.0,660.5081093125475,6208.943565006493,10.64,23140.84254178895,1428,714,50.0,10.554323725055431,86
5413,86310,18559.0,3718.0,167.0261250428681,1511.195157822657,11.05,19869.314519603617,288,129,44.79166666666667,7.746100053792361,86
5414,86320,19033.0,6268.0,292.7324251591257,2699.4101354754403,10.84,21377.27765300393,529,238,44.99054820415879,8.439693682195276,86
5415,86330,18231.0,4228.0,286.7922545012067,1842.6615904553798,15.56,19403.81432038835,468,229,48.931623931623925,11.06906338694418,86
5416,86340,21092.0,12134.0,409.6815512661824,5937.876270533648,6.9,28044.791699793284,917,470,51.25408942202835,7.557277072688312,86
5417,86350,17654.0,3631.0,215.54224887994403,1426.8586775338567,15.11,18537.89231477221,304,136,44.73684210526316,8.37234921509226,86
5418,86360,22497.0,8279.0,418.17607516125184,4006.4522979566555,10.44,28489.854740775336,1032,507,49.12790697674418,12.465273583766155,86
5419,86370,20327.0,6992.0,299.4985618027388,3192.2166602068705,9.38,23845.06825938567,590,279,47.288135593220346,8.438215102974826,86
5420,86380,20157.0,7142.0,373.80062520347514,3637.475299616532,10.28,25252.58640150497,510,211,41.372549019607845,7.14085690282834,86
5421,86390,18430.0,1407.0,59.04210526315792,538.384210526316,10.97,20021.505966587112,113,50,44.24778761061947,8.031272210376686,86
5422,86400,18751.0,8193.0,372.14726071202216,3183.6416476588793,11.69,21387.686677631573,623,270,43.338683788122,7.604052239716831,86
5423,86410,19648.0,3171.0,147.39468192122038,1575.6013730961686,9.35,23815.93484584061,237,105,44.303797468354425,7.473982970671713,86
5424,86420,17357.0,2258.0,140.71288245242545,872.6999272520687,16.12,19758.32272727273,219,97,44.292237442922364,9.69884853852967,86
5425,86430,16004.0,1333.0,48.201137622914636,519.7547039098956,9.27,16847.841849148415,87,28,32.18390804597701,6.5266316579144785,86
5426,86440,22307.0,5965.0,255.46685548586933,2931.971341570193,8.71,29283.245656811945,878,519,59.111617312072894,14.719195305951382,86
5427,86450,18409.0,2297.0,150.71412499016532,1074.1769214360029,14.03,20289.13714733542,248,130,52.41935483870967,10.796691336525905,86
5428,86460,18225.0,2496.0,83.18938531938153,927.7630487468994,8.97,19719.61904761905,219,79,36.073059360730596,8.774038461538463,86
5429,86470,19382.0,3145.0,155.77394789568194,1618.0336002050842,9.63,22663.710171568637,280,128,45.714285714285715,8.903020667726551,86
5430,86480,19488.0,2452.0,122.0,1143.0,10.67,22244.52716593245,216,85,39.35185185185185,8.809135399673735,86
5431,86490,20900.0,4563.0,199.20608398547353,2248.328734018518,8.86,26912.679636835284,233,102,43.77682403433477,5.106289721674337,86
5432,86500,19313.0,8440.0,419.82859701927146,3594.930071702423,11.68,21885.253946053952,896,471,52.56696428571429,10.616113744075827,86
5433,86510,17919.0,2119.0,92.6481410375102,839.7599212426172,11.03,18670.116692426585,157,65,41.40127388535032,7.409155261915997,86
5434,86530,20975.0,9432.0,502.1340085029049,4418.811930321859,11.36,25150.923818525516,1429,819,57.31280615815256,15.150551314673452,86
5435,86540,21029.0,2885.0,119.32844770909657,1283.9385510620054,9.29,27294.10551395507,329,209,63.525835866261396,11.403812824956677,86
5436,86550,25619.0,4236.0,140.82664791367597,2080.4163771630574,6.77,37290.35168067227,346,165,47.68786127167629,8.168083097261567,86
5437,86580,22330.0,7406.0,252.7458398339857,3545.1275128782536,7.13,29977.161104140527,727,417,57.359009628610714,9.816365109370778,86
5438,86600,19562.0,8748.0,452.03805407462585,3969.0261482766705,11.39,22822.11157196184,894,426,47.65100671140939,10.219478737997255,86
5439,86700,19123.0,6082.0,317.2182582038004,2657.621500927367,11.94,22142.530183727034,526,244,46.38783269961977,8.648470897731013,86
5440,86800,22404.0,11613.0,376.4365773505932,5861.296395729483,6.42,29885.85707309132,688,361,52.470930232558146,5.92439507448549,86
5441,8700,19196.0,9669.0,880.6089972863413,4265.354352780048,20.65,20300.171465725438,2365,1172,49.556025369978855,24.459613196814562,08
5442,87000,18811.0,133627.0,11124.285106327405,59067.05158374098,18.83,21979.235241853297,17252,7960,46.13957801993972,12.910564481728992,87
5443,87110,22700.0,6197.0,199.67485799635173,2984.5922939156408,6.69,31218.240768996035,531,311,58.56873822975518,8.568662255930287,87
5444,87120,17623.0,3320.0,137.48730702048113,1311.1906733416838,10.49,19105.419070904645,267,120,44.943820224719104,8.042168674698795,87
5445,87130,18396.0,5476.0,267.8797564772601,2217.231369890069,12.08,19348.24015629696,526,238,45.24714828897338,9.605551497443392,87
5446,87140,19825.0,6016.0,260.0420073206556,2743.9001040367507,9.48,22436.66502033701,504,216,42.857142857142854,8.377659574468085,87
5447,87150,18038.0,3455.0,165.41870807194005,1311.5042628273206,12.61,19420.41264637002,260,101,38.846153846153854,7.525325615050652,87
5448,87160,17869.0,3267.0,140.6915630815755,1250.4099612191305,11.25,19323.5505500262,273,123,45.05494505494506,8.356290174471992,87
5449,87170,23293.0,7502.0,268.1343068639264,3228.8016781315255,8.3,31768.861875979404,1047,656,62.655205348615105,13.956278325779794,87
5450,87190,17829.0,3542.0,124.82150468781117,1285.4941233693653,9.71,18878.010803194,286,137,47.9020979020979,8.074534161490684,87
5451,87200,20257.0,14608.0,816.2366270032637,6208.329586794582,13.15,22368.735744729867,2268,1058,46.64902998236332,15.525739320920042,87
5452,87210,17848.0,2901.0,111.66130265603942,1090.7110335899806,10.24,18842.962542565263,333,175,52.55255255255257,11.478800413650465,87
5453,87220,23196.0,11292.0,395.2565394691311,5367.8701176427585,7.36,31288.800299550683,1157,691,59.72342264477096,10.246191994332273,87
5454,87230,19098.0,6704.0,290.11126300510546,2664.549341720318,10.89,20177.167164179107,644,319,49.534161490683225,9.60620525059666,87
5455,87240,20028.0,7440.0,314.8158774476935,3408.4341803975603,9.24,23772.965820080703,670,336,50.14925373134328,9.005376344086024,87
5456,87250,18963.0,4492.0,224.2872311124033,1979.9316129497129,11.33,21194.147590361445,528,211,39.96212121212121,11.754229741763133,87
5457,87260,20387.0,6321.0,244.964578256783,3079.356799202689,7.96,24275.122531939604,557,259,46.49910233393178,8.811896851763963,87
5458,87270,21967.0,12845.0,403.153055244586,5826.805531391272,6.92,30116.42661361627,1395,782,56.057347670250905,10.860256909303232,87
5459,87290,17271.0,3921.0,179.22004003575537,1600.2161413574809,11.2,19142.726582278483,378,175,46.2962962962963,9.640397857689363,87
5460,87300,18623.0,7840.0,449.0522411752922,3164.196607716921,14.19,19556.495818142826,972,413,42.489711934156375,12.39795918367347,87
5461,87310,19216.0,4717.0,240.70903868871116,2113.8322777850985,11.39,21135.54435038645,437,193,44.16475972540046,9.264362942548232,87
5462,87320,16334.0,1396.0,64.73587631471639,495.90423179215117,13.05,16851.003440366974,106,42,39.62264150943396,7.593123209169055,87
5463,87330,16423.0,2623.0,127.32908180568631,1025.886798888441,12.41,17551.140544041453,234,94,40.17094017094017,8.921082729698819,87
5464,87340,18931.0,1458.0,77.00910938277703,647.2683705371536,11.9,20982.13420427553,136,71,52.20588235294118,9.327846364883404,87
5465,87350,22464.0,10931.0,490.1222825089233,4633.382517974593,10.58,29748.89606883752,1434,850,59.2747559274756,13.118653371146278,87
5466,87360,16706.0,1176.0,61.99841485507247,398.36480978260875,15.56,17621.022662889514,86,40,46.511627906976734,7.312925170068027,87
5467,87370,19070.0,2269.0,105.49475286585579,906.6929966508701,11.64,20257.800586510264,232,121,52.1551724137931,10.224768620537679,87
5468,87380,18572.0,5182.0,219.11726415319438,2198.5609480861012,9.97,21236.058978583194,504,199,39.48412698412698,9.725974527209573,87
5469,87400,19631.0,10217.0,471.43620550381587,4500.20816862185,10.48,22662.701251042534,1108,524,47.292418772563174,10.844670646960948,87
5470,87410,20790.0,6044.0,310.0693019343986,2521.565180824222,12.3,25856.51678876678,912,503,55.15350877192983,15.089344804765055,87
5471,87420,19936.0,1944.0,73.46638758102728,927.7962323438683,7.92,25610.96261682243,181,97,53.591160220994475,9.310699588477368,87
5472,87430,24124.0,4790.0,125.78845859404528,2356.888697865015,5.34,33847.724279835384,354,205,57.90960451977403,7.390396659707725,87
5473,87440,16646.0,2633.0,114.66464188355248,970.3332000421184,11.82,18598.57707253886,185,97,52.432432432432435,7.0262058488416255,87
5474,87460,17120.0,1315.0,69.13572946717292,493.67857637447634,14.0,18345.574726609964,132,57,43.18181818181818,10.038022813688213,87
5475,87470,18367.0,952.0,54.50740375123394,408.8055281342546,13.33,19196.562937062936,89,33,37.078651685393254,9.348739495798322,87
5476,87480,20922.0,2870.0,126.44615040544956,1451.1514327421228,8.71,25012.976586568082,297,180,60.60606060606061,10.348432055749127,87
5477,87500,18671.0,10399.0,492.5201109696943,4251.945376831065,11.58,21864.51308497537,1272,595,46.77672955974842,12.2319453793634,87
5478,87510,21173.0,6667.0,255.18657042494962,3275.907239223761,7.79,26933.40906531532,463,232,50.10799136069114,6.9446527673616325,87
5479,87520,20041.0,6255.0,266.23829363903127,2925.189064142956,9.1,25059.106132075467,490,243,49.59183673469388,7.833733013589128,87
5480,87570,22206.0,4527.0,154.4710239573235,2009.184956801004,7.69,30606.387055837564,462,274,59.30735930735929,10.205434062292909,87
5481,87590,22136.0,2691.0,95.70814910544829,1316.6242671283512,7.27,32767.771075019336,268,147,54.85074626865672,9.959123002601263,87
5482,87600,17535.0,5114.0,253.70181648862527,1996.2500787798376,12.71,21339.85016286645,567,304,53.61552028218696,11.087211576065702,87
5483,87620,19840.0,1935.0,78.65225166286531,936.6112612067814,8.4,22573.496663489037,260,116,44.61538461538462,13.436692506459947,87
5484,87640,20026.0,1195.0,60.17822756296688,596.8387074182417,10.08,23083.425339366513,104,48,46.153846153846146,8.702928870292888,87
5485,87700,21525.0,9550.0,386.74496261028963,4290.509679227365,9.01,26272.39228897623,1170,576,49.230769230769226,12.25130890052356,87
5486,87720,18744.0,844.0,37.53365384615396,317.51442307692406,11.82,20348.2277992278,122,68,55.73770491803278,14.454976303317535,87
5487,87800,20436.0,9972.0,393.47224173130974,4773.628871784447,8.24,24327.353800628818,857,438,51.10851808634772,8.594063377456878,87
5488,87890,17128.0,190.0,9.457945059277261,69.25337178307815,13.66,18425.88034188034,16,6,37.5,8.421052631578947,87
5489,87920,22194.0,5088.0,205.0,2298.0,8.92,30666.814232209737,600,336,56.00000000000001,11.79245283018868,87
5490,8800,18555.0,6688.0,531.061905544491,2965.1703907466062,17.91,21748.35504201681,1478,753,50.94722598105548,22.09928229665072,08
5491,88000,22190.0,40097.0,3517.215547527213,18089.06508422106,19.44,23302.07899887561,11893,5247,44.11838896830068,29.66057311020775,88
5492,88100,20793.0,26513.0,2496.955981079377,11005.130840125063,22.69,21079.45139855715,6451,2961,45.89986048674624,24.33146003847169,88
5493,88110,17697.0,7929.0,878.968218557039,3357.7496770888683,26.18,19172.47730220493,2712,1110,40.92920353982301,34.20355656451003,88
5494,88120,20054.0,11300.0,586.0963618883108,5300.682569396167,11.06,24175.43819865857,956,487,50.94142259414225,8.460176991150442,88
5495,88130,19759.0,8119.0,660.5368269212431,3684.1285193385374,17.93,21266.44944539249,1495,695,46.48829431438128,18.413597733711047,88
5496,88140,19839.0,7458.0,581.232780383767,3454.2066154876147,16.83,22607.264260249554,1146,531,46.33507853403142,15.366049879324214,88
5497,88150,20327.0,12276.0,964.057091759908,5855.254548411121,16.46,23720.32890412916,2574,1188,46.153846153846146,20.967741935483872,88
5498,88160,18133.0,8373.0,723.3031785483894,3625.8163715671285,19.95,20290.974555233766,907,356,39.25027563395809,10.832437597038098,88
5499,88170,18939.0,6588.0,456.31975597027184,2971.343193378253,15.36,21871.065185546875,908,449,49.44933920704846,13.782635094110505,88
5500,88190,18425.0,8597.0,792.0,4021.0,19.7,20103.414624952882,2307,1106,47.94104898136107,26.83494242177504,88
5501,88200,20035.0,18404.0,1324.7478350102565,8334.737226808702,15.89,23618.82474977252,3077,1537,49.95125121871954,16.719191480113018,88
5502,88210,18523.0,5866.0,472.5219497893692,2431.9257795641106,19.43,19065.564885496184,1159,539,46.505608283002594,19.757927037163316,88
5503,88220,20169.0,9579.0,559.8050109038767,4414.718223220776,12.68,25550.379988432618,1035,487,47.05314009661836,10.804885687441278,88
5504,88230,18545.0,5663.0,506.1010511430408,2582.4759347608137,19.6,19279.190297429977,802,395,49.25187032418953,14.162104891400318,88
5505,88240,17001.0,4398.0,345.74456537679237,1764.7068209942368,19.59,19514.808705612828,561,213,37.96791443850268,12.75579809004093,88
5506,88250,20625.0,4243.0,133.1026482471621,1866.0087998065924,7.13,24524.303445575566,219,109,49.77168949771689,5.161442375677586,88
5507,88260,18836.0,4950.0,305.8063487854908,2244.142100329311,13.63,19884.70754403456,596,256,42.95302013422819,12.040404040404038,88
5508,88270,19831.0,6305.0,297.31015747935123,2964.3812659309947,10.03,23289.296763576513,584,252,43.15068493150685,9.262490087232354,88
5509,88290,18684.0,3309.0,203.25011822579586,1416.9733074184153,14.34,20586.33158721844,309,139,44.983818770226534,9.338168631006349,88
5510,88300,20172.0,10124.0,705.6265957189431,4545.7001300658585,15.52,21686.431651376144,1711,777,45.412039742840435,16.90043461082576,88
5511,88310,19062.0,4110.0,268.90579550918704,1783.1833779927426,15.08,20539.6834825061,417,160,38.369304556354926,10.145985401459855,88
5512,88320,18870.0,3679.0,198.2019190394253,1447.0954031259894,13.7,19080.05945499588,308,129,41.883116883116884,8.371840173960315,88
5513,88330,19583.0,5695.0,358.45027889448966,2563.932739526547,13.98,20725.105670901765,722,369,51.10803324099723,12.677787532923617,88
5514,88340,17381.0,4136.0,194.2343047608452,1730.2611232951429,11.23,20483.602923745555,434,190,43.778801843317964,10.493230174081235,88
5515,88350,18463.0,2887.0,189.66772894722789,1189.8997560776966,15.94,19906.448622881355,318,141,44.339622641509436,11.014894354000692,88
5516,88360,19036.0,4175.0,307.157984534395,1875.5728680767745,16.38,20719.586612576066,454,217,47.79735682819385,10.874251497005988,88
5517,88370,18477.0,2696.0,185.0,1209.0,15.3,21316.951612903227,397,209,52.64483627204031,14.725519287833825,88
5518,88380,21047.0,2745.0,172.85735991802105,1349.6720339961905,12.81,24021.24891101431,361,199,55.12465373961218,13.1511839708561,88
5519,88390,21858.0,9496.0,457.60704721004316,4693.594765306762,9.75,29203.383303938863,1077,593,55.06035283194058,11.341617523167649,88
5520,88400,20476.0,10105.0,620.3233391102481,4610.173548607116,13.46,23858.969435109615,1368,712,52.046783625731,13.537852548243446,88
5521,88410,18187.0,2183.0,129.01487613986868,894.9647219946208,14.42,18744.68474576271,201,92,45.77114427860697,9.207512597343104,88
5522,88420,17852.0,3260.0,335.9273424569436,1535.7816809358496,21.87,19543.043772798334,604,253,41.887417218543035,18.52760736196319,88
5523,88430,19627.0,3457.0,254.3779381090456,1566.043014598244,16.24,21488.3140925637,388,189,48.71134020618557,11.223604281168644,88
5524,88440,18880.0,2633.0,217.72549019607845,1154.7254901960785,18.86,20009.477397260274,450,215,47.77777777777778,17.090770983668822,88
5525,88450,19778.0,2992.0,231.4226290748349,1448.6865671830265,15.97,21304.97458116696,542,229,42.25092250922509,18.114973262032088,88
5526,88460,20442.0,4280.0,280.1790371768101,2042.0768664289621,13.72,23577.820043572985,459,241,52.50544662309368,10.724299065420562,88
5527,88470,21007.0,4462.0,258.2971688556518,2148.0336144668076,12.02,26741.429875518672,405,203,50.12345679012346,9.076647243388617,88
5528,88480,20199.0,3121.0,208.1627287867936,1467.2650293477716,14.19,24295.633623188398,408,217,53.18627450980392,13.072733098365907,88
5529,88490,18365.0,2784.0,231.05646317218805,1302.49934214445,17.74,20330.092707045733,279,131,46.95340501792115,10.021551724137929,88
5530,88500,20405.0,11336.0,810.057878282785,4893.758925811807,16.55,21278.199241786017,2114,938,44.37086092715232,18.648553281580806,88
5531,88510,19118.0,3265.0,208.47504003054527,1482.1553724590708,14.07,26411.858967535918,433,211,48.72979214780601,13.261868300153141,88
5532,88520,19992.0,3058.0,195.44765532127792,1430.7021670281868,13.66,23552.890677025523,234,97,41.452991452991455,7.6520601700457815,88
5533,88530,20576.0,2121.0,121.4213648849164,931.009886258316,13.04,24178.9237704918,148,77,52.02702702702703,6.977840641206978,88
5534,88540,19757.0,1432.0,89.05485689820702,596.8179147951518,14.92,20457.984978540768,106,48,45.283018867924525,7.402234636871508,88
5535,88550,19364.0,2450.0,161.126582278481,1179.5696202531644,13.66,22784.809143686503,292,139,47.6027397260274,11.918367346938775,88
5536,88560,18712.0,1390.0,82.51395899189717,604.0664519721319,13.66,20381.653488372096,127,66,51.96850393700787,9.136690647482014,88
5537,88580,19643.0,2339.0,182.3319343633287,1220.6005781902927,14.94,23496.42468772961,252,119,47.22222222222222,10.773834972210343,88
5538,88600,19616.0,14361.0,896.4957533460332,6377.8049835134425,14.06,22194.431433938636,1602,762,47.56554307116105,11.15521203258826,88
5539,88630,19761.0,3074.0,156.32519948677054,1450.224802874803,10.78,22248.088923556934,312,124,39.74358974358975,10.14964216005205,88
5540,88640,18991.0,3763.0,285.0631261026872,1688.6847390669632,16.88,20422.576518958427,445,224,50.3370786516854,11.825671007175126,88
5541,88650,19942.0,5820.0,402.1344542656735,2832.8800374216166,14.2,22650.470182798927,633,322,50.86887835703001,10.876288659793815,88
5542,88700,18978.0,13489.0,1020.3187938345767,5922.520801783237,17.23,20833.12952330084,2339,1029,43.993159469858924,17.34005485951516,88
5543,88800,20922.0,8646.0,566.4249758617551,3823.064033389244,14.82,26083.557944814467,1147,590,51.43853530950305,13.266250289151053,88
5544,89000,24254.0,4562.0,131.24078423425885,1746.686918331698,7.51,22968.763420446743,11621,5430,46.725755098528516,254.7347654537484,89
5545,89100,21600.0,47428.0,3827.776208242292,20739.246578584483,18.46,23306.616184677827,13215,6225,47.105561861521004,27.86328750948807,89
5546,89110,20529.0,6860.0,344.8218438522958,3063.064004075093,11.26,24553.90987832543,699,343,49.070100143061524,10.189504373177842,89
5547,89113,22056.0,5168.0,213.73974545189202,2561.671376294184,8.34,29022.393675027266,439,253,57.630979498861045,8.494582043343652,89
5548,89116,20388.0,2193.0,128.36821291053752,1030.5836149446943,12.46,23883.34584664537,276,156,56.52173913043478,12.585499316005473,89
5549,89120,19416.0,5056.0,302.6595327404296,2023.0022135478064,14.96,21747.67001946788,662,294,44.410876132930525,13.093354430379748,89
5550,89130,19453.0,5318.0,343.69219325275964,2381.826647862801,14.43,21396.753390097765,806,359,44.540942928039705,15.156073711921776,89
5551,89140,21129.0,14488.0,799.4387695308873,6672.3265804040475,11.98,24972.96649833723,2396,1272,53.088480801335564,16.537824406405306,89
5552,89144,20251.0,1796.0,89.53228071032703,845.0014607553097,10.6,22830.31423113658,233,116,49.785407725321896,12.973273942093543,89
5553,89150,21507.0,7814.0,421.62372143469366,3506.9770589813534,12.02,26241.285811732607,1186,611,51.5177065767285,15.177885845917585,89
5554,89160,19443.0,3511.0,195.10378419535687,1343.5064429055014,14.52,21598.48743267505,528,246,46.59090909090909,15.038450583879234,89
5555,89170,18195.0,2419.0,157.11988452555428,971.2327884289557,16.18,20239.50809289233,374,147,39.3048128342246,15.460934270359653,89
5556,89190,20165.0,5253.0,326.00992831091474,2288.4844520913307,14.25,22715.862699468085,621,294,47.342995169082116,11.82181610508281,89
5557,89200,20144.0,11609.0,785.062900393997,5241.779558363923,14.98,21933.63529576284,2095,909,43.38902147971361,18.046343354294077,89
5558,89210,20211.0,5913.0,458.44373118838797,2624.6052055445707,17.47,20326.92610250298,1042,416,39.9232245681382,17.622188398444106,89
5559,89220,19252.0,2939.0,168.2998511617962,1081.9997348625106,15.55,20809.312712826333,376,165,43.88297872340424,12.79346716570262,89
5560,89230,21253.0,2626.0,115.34627734068053,1302.557554813049,8.86,27455.684722222217,242,120,49.586776859504134,9.215536938309217,89
5561,89240,21561.0,9766.0,449.93453875386484,4675.256515166626,9.62,27649.287445559552,1026,551,53.70370370370371,10.505836575875486,89
5562,89250,21321.0,6099.0,243.3593662458924,3013.2900733218507,8.08,26065.063176895303,764,429,56.151832460733,12.526643712083947,89
5563,89260,21912.0,3715.0,175.52030344303662,1673.4300055828558,10.49,25571.954216867467,407,199,48.894348894348894,10.95558546433378,89
5564,89270,19147.0,3148.0,193.85308151495843,1348.2782586544968,14.38,22080.01489470981,483,255,52.79503105590062,15.3430749682338,89
5565,89290,21291.0,42079.0,3236.6508105492894,18555.23890111125,17.44,22770.89908915681,1185,644,54.34599156118144,2.8161315620618366,89
5566,89300,20003.0,12527.0,985.5789014822149,5130.26659183389,19.21,20930.468482381017,3516,1437,40.870307167235495,28.06737447114233,89
5567,89310,20137.0,2307.0,96.56793391015964,964.94295166256,10.01,22340.104309806367,274,140,51.09489051094891,11.87689640225401,89
5568,89320,20741.0,3938.0,229.3403717242241,1859.7061733829016,12.33,24655.192826704544,488,264,54.098360655737714,12.392077196546472,89
5569,89330,20225.0,4587.0,276.47415350962115,2024.2186431492125,13.66,23262.20485282419,837,415,49.58183990442055,18.247220405493785,89
5570,89340,20847.0,9160.0,522.5272889374572,4232.108913723185,12.35,25066.891068447407,1639,879,53.630262355094565,17.89301310043668,89
5571,89350,18484.0,1610.0,102.93023396764211,634.6450412954441,16.22,21853.806211180123,289,134,46.366782006920424,17.950310559006212,89
